Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
360p,Traffic3,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\360p\Traffic3\Traffic3-Mask.mp4,0.8883,0.0041,0.8777,0.7513,0.0045,0.7276,250
360p,Traffic3,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\360p\Traffic3\Traffic3-Mask.mp4,0.9142,0.0039,0.9086,0.8257,0.0021,0.8128,250
360p,Traffic3,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\360p\Traffic3\Traffic3-Mask.mp4,0.8463,0.005,0.8337,0.6293,0.0075,0.6051,250
360p,Traffic3,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\360p\Traffic3\Traffic3-Mask.mp4,0.895,0.0042,0.8827,0.7618,0.0042,0.7364,250
360p,Traffic3,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\360p\Traffic3\Traffic3-Mask.mp4,0.9199,0.0041,0.9134,0.8393,0.0019,0.8248,250
360p,Traffic3,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\360p\Traffic3\Traffic3-Mask.mp4,0.8536,0.005,0.8412,0.6397,0.0071,0.6147,250
360p,Traffic3,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\360p\Traffic3\Traffic3-Mask.mp4,0.8966,0.0042,0.8849,0.7643,0.0042,0.7387,250
360p,Traffic3,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\360p\Traffic3\K4\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\360p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\360p\Traffic3\Traffic3-Mask.mp4,0.9215,0.0041,0.9148,0.8424,0.0019,0.8277,250
480p,Traffic3,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.2736,0.0053,0.2602,0.2874,0.0073,0.2695,250
480p,Traffic3,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.3791,0.0132,0.3471,0.4013,0.0137,0.3645,250
480p,Traffic3,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.3906,0.0126,0.3571,0.4018,0.014,0.3642,250
480p,Traffic3,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.2758,0.0052,0.2605,0.289,0.0072,0.2695,250
480p,Traffic3,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.3813,0.0129,0.3471,0.4029,0.0135,0.3645,250
480p,Traffic3,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.3928,0.0123,0.3571,0.4033,0.0138,0.3642,250
480p,Traffic3,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.3118,0.0046,0.3091,0.3118,0.0063,0.2951,250
480p,Traffic3,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.4312,0.0095,0.406,0.4364,0.0107,0.4033,250
480p,Traffic3,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.001_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.443,0.0091,0.4206,0.4407,0.0106,0.4076,250
480p,Traffic3,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.4667,0.0093,0.486,0.4205,0.0048,0.4119,250
480p,Traffic3,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.6677,0.0102,0.6936,0.596,0.0045,0.5859,250
480p,Traffic3,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.6805,0.01,0.7058,0.6236,0.0047,0.6271,250
480p,Traffic3,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.5285,0.0108,0.5461,0.4504,0.0044,0.4418,250
480p,Traffic3,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.7356,0.0068,0.7507,0.6317,0.0032,0.6238,250
480p,Traffic3,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.7493,0.0068,0.7669,0.6684,0.0027,0.659,250
480p,Traffic3,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.7356,0.0068,0.7442,0.5503,0.0025,0.543,250
480p,Traffic3,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8532,0.0033,0.8532,0.6969,0.0048,0.6721,250
480p,Traffic3,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.01_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.8732,0.0033,0.8747,0.754,0.0031,0.7295,250
480p,Traffic3,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.8274,0.005,0.8258,0.5919,0.0069,0.5694,250
480p,Traffic3,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8781,0.0038,0.8692,0.7094,0.0056,0.6892,250
480p,Traffic3,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.9021,0.0037,0.8968,0.7756,0.0036,0.7594,250
480p,Traffic3,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.8366,0.0051,0.8325,0.6019,0.007,0.5785,250
480p,Traffic3,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8827,0.004,0.8713,0.7148,0.0055,0.6934,250
480p,Traffic3,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.9066,0.0038,0.8989,0.7829,0.0034,0.7655,250
480p,Traffic3,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.8421,0.0055,0.8376,0.6166,0.0067,0.5936,250
480p,Traffic3,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8922,0.0042,0.8793,0.7322,0.0048,0.7099,250
480p,Traffic3,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K2\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.9156,0.004,0.9067,0.8055,0.0028,0.7875,250
480p,Traffic3,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.2736,0.0053,0.2602,0.2874,0.0073,0.2695,250
480p,Traffic3,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.3791,0.0132,0.3471,0.4013,0.0137,0.3645,250
480p,Traffic3,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.3906,0.0126,0.3571,0.4018,0.014,0.3642,250
480p,Traffic3,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.2847,0.005,0.2699,0.2931,0.007,0.273,250
480p,Traffic3,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.3903,0.0121,0.3568,0.4077,0.0129,0.3645,250
480p,Traffic3,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.4021,0.0116,0.3718,0.4087,0.0132,0.3647,250
480p,Traffic3,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.3838,0.0067,0.4153,0.3508,0.0057,0.3447,250
480p,Traffic3,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.5403,0.0093,0.5596,0.504,0.0076,0.4919,250
480p,Traffic3,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.001_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.5543,0.0092,0.5752,0.5175,0.0077,0.5119,250
480p,Traffic3,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.575,0.0191,0.6222,0.4612,0.0052,0.4583,250
480p,Traffic3,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.7656,0.0114,0.808,0.6419,0.0032,0.6388,250
480p,Traffic3,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.7814,0.0116,0.8241,0.6843,0.0034,0.6891,250
480p,Traffic3,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.6691,0.0163,0.7089,0.5123,0.0037,0.5144,250
480p,Traffic3,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8317,0.005,0.8484,0.6799,0.0026,0.6649,250
480p,Traffic3,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.8518,0.0055,0.8732,0.7335,0.0017,0.7248,250
480p,Traffic3,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.8034,0.0047,0.8087,0.5839,0.0034,0.5658,250
480p,Traffic3,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8792,0.0036,0.8746,0.7102,0.005,0.6835,250
480p,Traffic3,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.01_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.9057,0.0036,0.9043,0.7739,0.0032,0.7488,250
480p,Traffic3,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.8293,0.0054,0.8246,0.5973,0.0071,0.5753,250
480p,Traffic3,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8829,0.004,0.8709,0.7175,0.0052,0.6979,250
480p,Traffic3,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.9079,0.0038,0.901,0.7873,0.0032,0.7718,250
480p,Traffic3,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.7\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.8369,0.0055,0.8296,0.6088,0.0069,0.5851,250
480p,Traffic3,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.7\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.8894,0.0042,0.8759,0.7274,0.0049,0.7052,250
480p,Traffic3,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.7\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.9135,0.004,0.9047,0.7996,0.0029,0.7814,250
480p,Traffic3,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.9\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.8437,0.0056,0.8388,0.6208,0.0065,0.5978,250
480p,Traffic3,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.9\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.893,0.0042,0.8801,0.7345,0.0047,0.7119,250
480p,Traffic3,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K3\A0.1_\T0.9\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.9168,0.004,0.9083,0.8086,0.0027,0.7905,250
480p,Traffic3,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K4\A0.001_\T0.5\M3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic3\Traffic3-Mask.mp4,0.2736,0.0053,0.2602,0.2874,0.0073,0.2695,250
480p,Traffic3,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K4\A0.001_\T0.5\M4\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic3\Traffic3-Mask.mp4,0.3791,0.0132,0.3471,0.4013,0.0137,0.3645,250
480p,Traffic3,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic3\K4\A0.001_\T0.5\M5\Traffic3-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic3\Traffic3-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic3\Traffic3-Mask.mp4,0.3906,0.0126,0.3571,0.4018,0.014,0.3642,250
