Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
Alpha-0.5,2160p,Traffic3,0.5580760928707155,948.359336447611,582.1138721516472,1834.582340492343
Alpha-0.5,2160p,Traffic4,0.4890871629358668,719.0430030803545,873.9105233135633,1841.099121359759
Alpha-0.5,2160p,Traffic5,0.5962797055430684,2061.2296956581413,775.6207882929011,3349.01530007401
Alpha-0.5,240p,Traffic1,46.134124019737044,26.133275090076438,1.6127567568327639,37.12617753108492
Alpha-0.5,240p,Traffic2,45.887514804074556,39.60447400697731,2.3494951327446856,56.4569512717425
Alpha-0.5,240p,Traffic3,45.51034344586827,11.690176064264936,0.42601267254210273,16.50308166648026
Alpha-0.5,240p,Traffic4,46.53829694849386,7.522176305879823,0.2603066953597411,10.62790116510585
Alpha-0.5,240p,Traffic5,39.58465595304781,31.853424101194776,0.9432616973644459,41.32603356096655
Alpha-0.5,360p,Traffic1,20.68058326800668,58.03814867016621,3.9587240816908302,79.02132845390582
Alpha-0.5,360p,Traffic2,20.14130971332467,90.25698605622156,6.202443373796904,123.46035368111909
Alpha-0.5,360p,Traffic3,19.91970059896204,27.018327069992644,1.0531426499946712,36.54755452641982
Alpha-0.5,360p,Traffic4,20.15000296379973,17.407929673092426,0.6429029789287433,23.486970382044074
Alpha-0.5,360p,Traffic5,17.632939542207517,70.87409517081682,2.196586051082643,88.84182333404891
Alpha-0.5,480p,Traffic1,11.467208800069741,105.16822690033581,8.354683554556628,147.0549231677432
Alpha-0.5,480p,Traffic2,11.165827104566157,163.24152567732375,13.095229694561478,229.49643738410663
Alpha-0.5,480p,Traffic3,10.911829749620418,49.04896250920136,2.4953715807059518,67.8270358472946
Alpha-0.5,480p,Traffic4,11.03614443143753,31.784051777678528,1.240095742861723,43.933892700588316
Alpha-0.5,480p,Traffic5,9.700676663239028,128.4927408859948,4.3547110158250995,165.30890922824614
Alpha-0.5,720p,Traffic1,5.130764203277812,233.35311381099746,23.534904154948833,325.26787600375246
Alpha-0.5,720p,Traffic2,4.295323017995631,441.6341084429878,45.02745887951451,618.6782166964258
Alpha-0.5,720p,Traffic3,4.261650023467906,131.83579266804736,13.106247947609493,187.6206043594866
Alpha-0.5,720p,Traffic4,4.217496941679324,86.32284662808524,3.9932097944547262,118.12169647944393
Alpha-0.5,720p,Traffic5,3.8999569391232014,330.40652509359643,13.185821264632917,421.4220688897767
