Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
Thresh-0.9,480p,Traffic1,10.636943573601025,115.81173385831056,7.654981690633518,157.10821399965783
Thresh-0.9,480p,Traffic2,10.380518384405724,178.94252044981107,16.40447335643685,249.04702149209328
Thresh-0.9,480p,Traffic3,10.445148093247806,51.69066285481675,6.5276790709467365,76.03370583307697
Thresh-0.9,480p,Traffic4,10.062165120310691,35.40921687200897,7.004670665774013,56.96742336964235
Thresh-0.9,480p,Traffic5,11.094858537802802,111.99582802347135,6.332432704977631,150.99596632871538
Thresh-0.9,720p,Traffic1,5.206465315983092,230.55106381280348,16.377932014933265,310.7246222938411
Thresh-0.9,720p,Traffic2,5.023749105842116,362.0462435167865,42.86917046341105,515.3192896635155
Thresh-0.9,720p,Traffic3,4.092633252042037,138.35824309044983,33.603401927917716,219.62180856335908
Thresh-0.9,720p,Traffic4,4.98141824277085,70.0220562973991,18.31914382270768,115.36298603110481
Thresh-0.9,720p,Traffic5,5.221444469699076,234.5320900483639,14.075939649075679,311.9258682038053
