Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
480p,Traffic4,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.2913,0.0128,0.3365,0.3529,0.0469,0.2839,10
480p,Traffic4,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.2983,0.0136,0.3428,0.361,0.0458,0.2973,10
480p,Traffic4,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.2625,0.0131,0.3151,0.2758,0.0587,0.1976,10
480p,Traffic4,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.3888,0.0203,0.4485,0.4064,0.0399,0.3361,10
480p,Traffic4,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.4068,0.0228,0.4694,0.4232,0.0378,0.3536,10
480p,Traffic4,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.3679,0.0164,0.3968,0.3394,0.0498,0.2895,10
480p,Traffic4,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.5424,0.0397,0.5911,0.5192,0.033,0.486,10
480p,Traffic4,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.5807,0.0434,0.6422,0.5521,0.0304,0.5255,10
480p,Traffic4,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.4935,0.0477,0.5086,0.5177,0.0332,0.4832,10
480p,Traffic4,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.6208,0.0573,0.6554,0.6354,0.0208,0.6005,10
480p,Traffic4,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.6913,0.0658,0.7338,0.6944,0.0162,0.6695,10
480p,Traffic4,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.5059,0.0475,0.5268,0.5478,0.0298,0.5116,10
480p,Traffic4,K3,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.6255,0.0571,0.6612,0.6429,0.0198,0.6056,10
480p,Traffic4,K3,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.6972,0.0659,0.7405,0.7032,0.0152,0.675,10
480p,Traffic4,K3,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.5096,0.0466,0.5324,0.5635,0.0275,0.5232,10
480p,Traffic4,K3,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.6261,0.057,0.6617,0.6444,0.0197,0.6069,10
480p,Traffic4,K3,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K3\A0.1_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.6972,0.0654,0.7408,0.7051,0.015,0.6764,10
480p,Traffic4,K4,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.0777,0.0011,0.0789,0.2048,0.0704,0.1232,10
480p,Traffic4,K4,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.1165,0.0031,0.1191,0.2523,0.0636,0.1551,10
480p,Traffic4,K4,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.1142,0.0032,0.1144,0.2483,0.0642,0.1503,10
480p,Traffic4,K4,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.0777,0.0011,0.0789,0.2048,0.0704,0.1232,10
480p,Traffic4,K4,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.1165,0.0031,0.1191,0.2523,0.0636,0.1551,10
480p,Traffic4,K4,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.1142,0.0032,0.1144,0.2483,0.0642,0.1503,10
480p,Traffic4,K4,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.1201,0.004,0.1142,0.2214,0.0678,0.148,10
480p,Traffic4,K4,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.194,0.0071,0.2321,0.2965,0.0559,0.2277,10
480p,Traffic4,K4,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.001_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.1943,0.0071,0.2352,0.2993,0.0556,0.2372,10
480p,Traffic4,K4,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.2364,0.0141,0.2848,0.259,0.0614,0.1855,10
480p,Traffic4,K4,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.3525,0.0213,0.4235,0.3806,0.0432,0.315,10
480p,Traffic4,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.367,0.024,0.439,0.3942,0.0416,0.3335,10
480p,Traffic4,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.3144,0.0199,0.3799,0.2922,0.0564,0.2155,10
480p,Traffic4,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.4557,0.0286,0.5121,0.4437,0.0357,0.3835,10
480p,Traffic4,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.485,0.0337,0.5559,0.4678,0.033,0.4089,10
480p,Traffic4,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.4471,0.0247,0.4825,0.3901,0.0431,0.337,10
480p,Traffic4,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.5965,0.0479,0.6406,0.5645,0.0289,0.5324,10
480p,Traffic4,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.6506,0.0537,0.7072,0.607,0.0257,0.5833,10
480p,Traffic4,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.4996,0.0482,0.5155,0.5341,0.0314,0.5,10
480p,Traffic4,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.6245,0.0573,0.6598,0.6412,0.0201,0.6047,10
480p,Traffic4,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.6966,0.0662,0.7393,0.7017,0.0154,0.6743,10
480p,Traffic4,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.509,0.0467,0.5309,0.5619,0.0278,0.5222,10
480p,Traffic4,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.6258,0.057,0.6616,0.6442,0.0197,0.607,10
480p,Traffic4,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.6974,0.0656,0.7409,0.7051,0.015,0.6767,10
480p,Traffic4,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\480p\Traffic4\Traffic4-Mask.mp4,0.5109,0.0465,0.5334,0.567,0.0271,0.526,10
480p,Traffic4,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\480p\Traffic4\Traffic4-Mask.mp4,0.6259,0.0569,0.6616,0.6446,0.0197,0.6071,10
480p,Traffic4,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\480p\Traffic4\K4\A0.1_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\480p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\480p\Traffic4\Traffic4-Mask.mp4,0.6971,0.0654,0.7407,0.7056,0.015,0.6768,10
120p,Traffic4,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.0417,0.0046,0.0226,0.0968,0.0385,0.0429,25
120p,Traffic4,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.1592,0.0337,0.0797,0.211,0.0565,0.1033,25
120p,Traffic4,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.1614,0.0342,0.082,0.2086,0.0584,0.0973,25
120p,Traffic4,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.0417,0.0046,0.0226,0.0968,0.0385,0.0429,25
120p,Traffic4,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.1592,0.0337,0.0797,0.211,0.0565,0.1033,25
120p,Traffic4,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.1614,0.0342,0.082,0.2086,0.0584,0.0973,25
120p,Traffic4,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.0462,0.0044,0.0285,0.1015,0.038,0.0486,25
120p,Traffic4,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.1668,0.0323,0.0924,0.2186,0.0547,0.1153,25
120p,Traffic4,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.001_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.169,0.0328,0.0935,0.2169,0.0563,0.1104,25
120p,Traffic4,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.1011,0.0045,0.0954,0.1542,0.0338,0.1073,25
120p,Traffic4,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.2955,0.0236,0.2582,0.3381,0.0377,0.2615,25
120p,Traffic4,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.2988,0.0238,0.2601,0.3473,0.0374,0.282,25
120p,Traffic4,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.7\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.1309,0.0039,0.124,0.1741,0.0318,0.1285,25
120p,Traffic4,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.7\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.3641,0.0214,0.3537,0.39,0.0323,0.3389,25
120p,Traffic4,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.7\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.3673,0.0219,0.348,0.4049,0.0313,0.3635,25
120p,Traffic4,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.9\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.3161,0.0125,0.3432,0.3016,0.0286,0.2917,25
120p,Traffic4,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.9\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.7199,0.0345,0.7896,0.647,0.0194,0.5906,25
120p,Traffic4,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.01_\T0.9\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.7545,0.0319,0.8121,0.7135,0.0174,0.7005,25
120p,Traffic4,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.1_\T0.5\M3\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic4\Traffic4-Mask.mp4,0.7124,0.0417,0.7494,0.5933,0.0192,0.5294,25
120p,Traffic4,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.1_\T0.5\M4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic4\Traffic4-Mask.mp4,0.8336,0.0368,0.9016,0.7381,0.0118,0.6803,25
120p,Traffic4,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic4\K2\A0.1_\T0.5\M5\Traffic4-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic4\Traffic4-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic4\Traffic4-Mask.mp4,0.8948,0.0355,0.9596,0.8369,0.0073,0.8301,25
