Parameter,Resolution,Video,Average FPS,Total Gaussian Time,Total Tracking Time,Total Processing Time
K-4,240p,Traffic1,22.771231469466965,52.868684417684506,2.072858133760686,63.9924179782974
K-4,240p,Traffic2,21.84080494158217,83.48746665637,3.933551206660833,101.6717324323835
K-4,240p,Traffic3,22.258366597999252,23.874010403465924,1.1266980816726306,29.64265831396913
K-4,240p,Traffic4,21.340723441053164,16.44822833698707,1.4399620338808572,21.326325017143958
K-4,240p,Traffic5,23.873228978606665,51.54580389586039,1.639303698611851,62.7825877508148
K-4,360p,Traffic1,10.024183323140793,120.13166889111739,4.513701974996306,142.0546881174086
K-4,360p,Traffic2,9.572241381636204,190.47824432281772,9.587804058100938,228.63708711968496
K-4,360p,Traffic3,9.640780001535552,55.1136073899106,3.099582536844511,67.92275542387505
K-4,360p,Traffic4,9.2052979040359,38.41962498798965,3.483729551895504,49.373912089795326
K-4,360p,Traffic5,10.29733959969472,119.59741194511292,3.6896470193168467,140.75861235638143
K-4,480p,Traffic1,5.329504021965338,230.75856748706428,8.115808014641457,274.42762529902393
K-4,480p,Traffic2,5.384365577622546,338.19846328761196,18.519781981012695,413.53629770618863
K-4,480p,Traffic3,5.337486036072947,99.78234239225276,7.310676624649178,126.48332949954784
K-4,480p,Traffic4,5.098203299792065,69.0473759790184,7.348014294577281,92.05040746269515
K-4,480p,Traffic5,5.735461750293067,214.68476480280512,7.714178154186749,261.4827028751606
K-4,720p,Traffic1,2.1594832894847937,577.3064649520675,20.392279834253657,675.4662105095922
K-4,720p,Traffic2,2.0673407103249346,911.1965845816303,54.66487665387095,1096.659391564026
K-4,720p,Traffic3,1.9865543795410598,283.86722506413935,33.32126791909102,363.5080494520371
K-4,720p,Traffic4,2.0628619326805637,176.6478807417443,25.494957889080965,234.10116866329918
K-4,720p,Traffic5,2.5900865147618233,472.44447908358416,18.29266271449154,556.1647685474018
