Resolution,Traffic,K,A,T,M,ParamSweep Path,OpenCV Path,Otsu Path,SSIM OpenCV AVG,SSIM OpenCV Var,SSIM OpenCV Med,SSIM Otsu AVG,SSIM Otsu Var,SSIM Otsu Med,Frames Compared
120p,Traffic5,K4,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic5\Traffic5-Mask.mp4,0.7879,0.1552,0.9834,0.9174,0.0018,0.9033,5
120p,Traffic5,K4,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic5\Traffic5-Mask.mp4,0.7687,0.1477,0.9605,0.8281,0.0075,0.7918,5
120p,Traffic5,K4,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic5\Traffic5-Mask.mp4,0.7882,0.1553,0.9806,0.8711,0.0042,0.8367,5
120p,Traffic5,K4,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic5\Traffic5-Mask.mp4,0.7947,0.1579,0.9917,0.9239,0.0015,0.9045,5
120p,Traffic5,K4,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic5\Traffic5-Mask.mp4,0.7756,0.1504,0.9632,0.8366,0.0067,0.7998,5
120p,Traffic5,K4,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic5\Traffic5-Mask.mp4,0.7902,0.1562,0.9812,0.8749,0.0039,0.8449,5
120p,Traffic5,K4,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic5\Traffic5-Mask.mp4,0.7986,0.1594,1.0,0.9274,0.0014,0.9128,5
120p,Traffic5,K4,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic5\Traffic5-Mask.mp4,0.7469,0.1402,0.9391,0.8206,0.0082,0.784,5
120p,Traffic5,K4,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic5\Traffic5-Mask.mp4,0.7781,0.1516,0.9675,0.8665,0.0045,0.8324,5
120p,Traffic5,K4,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic5\Traffic5-Mask.mp4,0.787,0.1549,0.9827,0.9175,0.0018,0.9013,5
120p,Traffic5,K4,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic5\Traffic5-Mask.mp4,0.7572,0.1438,0.9415,0.8312,0.0072,0.7939,5
120p,Traffic5,K4,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic5\Traffic5-Mask.mp4,0.7849,0.1541,0.9769,0.8711,0.0042,0.8441,5
120p,Traffic5,K4,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic5\Traffic5-Mask.mp4,0.7938,0.1575,0.9863,0.9227,0.0015,0.9075,5
120p,Traffic5,K4,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\120p\Traffic5\Traffic5-Mask.mp4,0.7738,0.1497,0.9618,0.8444,0.0061,0.8134,5
120p,Traffic5,K4,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\120p\Traffic5\Traffic5-Mask.mp4,0.7911,0.1565,0.9812,0.8763,0.0038,0.845,5
120p,Traffic5,K4,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\120p\Traffic5\K4\A0.1_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\120p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\120p\Traffic5\Traffic5-Mask.mp4,0.8,0.16,1.0,0.9288,0.0013,0.9128,5
240p,Traffic5,K2,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.5475,0.0848,0.5799,0.7414,0.0196,0.7277,5
240p,Traffic5,K2,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.5954,0.0962,0.6503,0.7838,0.0128,0.7658,5
240p,Traffic5,K2,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.5956,0.0963,0.6502,0.7826,0.0128,0.7639,5
240p,Traffic5,K2,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.6015,0.0996,0.7815,0.7681,0.016,0.7436,5
240p,Traffic5,K2,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.6388,0.1084,0.8449,0.7981,0.0111,0.7672,5
240p,Traffic5,K2,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.639,0.1085,0.8448,0.7972,0.0111,0.7656,5
240p,Traffic5,K2,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.674,0.1139,0.8495,0.8065,0.0094,0.7566,5
240p,Traffic5,K2,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.699,0.1222,0.8665,0.8247,0.0078,0.7862,5
240p,Traffic5,K2,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.001_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.6992,0.1222,0.8664,0.8242,0.0078,0.7857,5
240p,Traffic5,K2,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7208,0.13,0.8943,0.833,0.0075,0.7879,5
240p,Traffic5,K2,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7448,0.1389,0.9243,0.8612,0.005,0.8243,5
240p,Traffic5,K2,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7499,0.1406,0.9299,0.863,0.0048,0.8255,5
240p,Traffic5,K2,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.733,0.1344,0.9167,0.8438,0.0064,0.8036,5
240p,Traffic5,K2,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7509,0.1411,0.9349,0.8664,0.0046,0.8311,5
240p,Traffic5,K2,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7562,0.143,0.9404,0.8681,0.0044,0.8323,5
240p,Traffic5,K2,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7571,0.1433,0.9402,0.8622,0.0048,0.8281,5
240p,Traffic5,K2,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7664,0.1469,0.952,0.8795,0.0037,0.8504,5
240p,Traffic5,K2,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7732,0.1495,0.9651,0.8812,0.0036,0.8529,5
240p,Traffic5,K2,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7282,0.1327,0.9059,0.8488,0.0058,0.8106,5
240p,Traffic5,K2,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7535,0.142,0.9361,0.8709,0.0042,0.8359,5
240p,Traffic5,K2,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.763,0.1455,0.948,0.8745,0.004,0.8409,5
240p,Traffic5,K2,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7463,0.1393,0.9238,0.8656,0.0046,0.8302,5
240p,Traffic5,K2,A0.1_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7659,0.1467,0.9545,0.8831,0.0035,0.8575,5
240p,Traffic5,K2,A0.1_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7757,0.1504,0.9695,0.8868,0.0033,0.8625,5
240p,Traffic5,K2,A0.1_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7637,0.1458,0.9514,0.8837,0.0034,0.8555,5
240p,Traffic5,K2,A0.1_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7774,0.1511,0.9704,0.8952,0.0028,0.871,5
240p,Traffic5,K2,A0.1_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K2\A0.1_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7872,0.1549,0.9821,0.8991,0.0026,0.876,5
240p,Traffic5,K3,A0.001_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.5782,0.1011,0.58,0.7564,0.0198,0.7687,5
240p,Traffic5,K3,A0.001_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.6141,0.1059,0.6506,0.795,0.0126,0.7918,5
240p,Traffic5,K3,A0.001_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.6149,0.1063,0.6505,0.7945,0.0126,0.7904,5
240p,Traffic5,K3,A0.001_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.6482,0.1205,0.8772,0.7958,0.0151,0.7861,5
240p,Traffic5,K3,A0.001_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.6706,0.1225,0.8942,0.8219,0.01,0.8075,5
240p,Traffic5,K3,A0.001_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.6717,0.1231,0.894,0.8213,0.01,0.8068,5
240p,Traffic5,K3,A0.001_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7252,0.1315,0.9024,0.8457,0.006,0.8099,5
240p,Traffic5,K3,A0.001_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7399,0.1369,0.92,0.8592,0.005,0.8199,5
240p,Traffic5,K3,A0.001_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.001_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7411,0.1373,0.9215,0.8592,0.005,0.8195,5
240p,Traffic5,K3,A0.01_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7337,0.1348,0.9126,0.8395,0.0069,0.7964,5
240p,Traffic5,K3,A0.01_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7557,0.1429,0.9379,0.8688,0.0044,0.8379,5
240p,Traffic5,K3,A0.01_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7618,0.1451,0.9464,0.8708,0.0043,0.8398,5
240p,Traffic5,K3,A0.01_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7466,0.1395,0.9321,0.8508,0.0059,0.8123,5
240p,Traffic5,K3,A0.01_,T0.7,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7612,0.1449,0.945,0.874,0.004,0.8466,5
240p,Traffic5,K3,A0.01_,T0.7,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.7\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7678,0.1474,0.9547,0.8761,0.0039,0.8484,5
240p,Traffic5,K3,A0.01_,T0.9,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7642,0.146,0.9514,0.8692,0.0043,0.8356,5
240p,Traffic5,K3,A0.01_,T0.9,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7723,0.1491,0.9631,0.8869,0.0032,0.8612,5
240p,Traffic5,K3,A0.01_,T0.9,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.01_\T0.9\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7809,0.1524,0.9743,0.8891,0.0031,0.8625,5
240p,Traffic5,K3,A0.1_,T0.5,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7299,0.1334,0.9041,0.8515,0.0056,0.8165,5
240p,Traffic5,K3,A0.1_,T0.5,M4,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M4\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M4\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M4\240p\Traffic5\Traffic5-Mask.mp4,0.7556,0.1428,0.9376,0.873,0.0041,0.8415,5
240p,Traffic5,K3,A0.1_,T0.5,M5,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.5\M5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M5\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M5\240p\Traffic5\Traffic5-Mask.mp4,0.7651,0.1463,0.9525,0.8768,0.0038,0.847,5
240p,Traffic5,K3,A0.1_,T0.7,M3,Data-Processing\Raw-Data\Param-Sweep\240p\Traffic5\K3\A0.1_\T0.7\M3\Traffic5-Mask.mp4,Data-Processing\Raw-Data\OpenCV\M3\240p\Traffic5\Traffic5-Mask.mp4,Data-Processing\Raw-Data\Otsu\M3\240p\Traffic5\Traffic5-Mask.mp4,0.7471,0.1397,0.9234,0.8688,0.0044,0.8339,5
